258,-1,138,15,-36,-14614,4364,-4536,-9.76348,-103.958
259,-1,88,49,126,-15206,3264,-4568,-11.8445,-110.872
260,-1,50,21,89,-15510,2216,-4592,-10.1561,-107.462
261,-1,76,-27,-246,-15546,1630,-4654,9.2132,-109.003
262,-1,77,-33,70,-15254,816,-4322,9.56925,-111.251
263,-1,49,16,-76,-15270,356,-4146,-9.89118,-102.073
264,-1,34,67,36,-15690,38,-4088,-13.0253,-122.721
265,-1,31,69,146,-16200,-424,-4726,-13.1899,-129.551
266,-1,103,43,109,-16208,-152,-4686,-11.6455,-119.765
267,-1,184,17,17,-15806,-602,-4482,-10.0834,-125.884
268,-1,270,-2,-8,-16188,-180,-4932,7.5,-149.801
269,-1,267,-41,-34,-16242,-376,-4962,9.83721,-140.142
270,-1,359,-110,22,-16496,-778,-4520,13.9933,-165.378
271,-1,379,113,20,-16010,-480,-4734,0.364155,-158.942
272,-1,482,124,89,-15920,102,-5232,-0.334015,-163.529
273,-1,507,-88,146,-15242,1162,-5082,12.5906,-171.324
274,-1,564,-54,245,-15364,1698,-5356,10.5095,-169.044
275,-1,515,1,350,-15004,2438,-5472,-9.30067,-152.055
276,-1,359,89,240,-14654,3122,-5076,-14.6451,-122.478
277,-1,186,52,143,-14664,3502,-4762,-12.3672,-131.855
278,-1,84,67,91,-14472,3878,-4872,-13.252,-126.538
279,-1,24,106,8,-14536,3762,-4558,-15.6016,-104.702
280,-1,33,143,-71,-14788,3912,-4836,-1.37565,-110.504
281,-1,44,76,96,-15496,3132,-5046,-13.7604,-107.922
282,-1,35,69,-87,-15896,1846,-5154,-13.3535,-89.313
283,-1,62,78,-55,-15888,1272,-5140,-13.9203,-107.365
284,-1,62,98,-62,-15626,1288,-4820,-15.1465,-109.907
285,-1,51,114,-62,-15360,1286,-5096,-16.1173,-110.845
286,-1,75,99,-60,-15504,1324,-5256,-15.2018,-111.501
287,-1,81,90,-71,-15622,1398,-5296,-14.6551,-110.65
288,-1,78,96,-61,-15382,1124,-5272,-15.0129,-109.969
289,-1,62,106,-44,-15074,1052,-5336,-15.6021,-107.365
290,-1,52,117,-22,-15092,750,-5292,-16.2519,-106.397
291,-1,44,143,-11,-15438,1036,-5504,-1.36547,-106.037
292,-1,52,147,-24,-15248,786,-5488,-1.59424,-106.95
293,-1,75,159,-32,-15270,392,-5454,-2.31167,-109.074
294,-1,38,171,-18,-15306,526,-5260,-3.03035,-97.378
295,-1,10,166,-14,-15648,492,-5550,-2.72454,-101.019
296,-1,25,157,-14,-15650,1044,-6208,-2.17471,-118.857
297,-1,2,102,-33,-15522,1384,-6676,-15.2775,-119.261
298,-1,1,16,-40,-16208,1490,-7200,-10.05,-102.456
299,-1,21,-31,-56,-16154,1596,-6598,9.26429,-100.863
300,-1,58,-361,-400,-16778,1528,-7424,29.3471,-122.682
301,-1,234,-469,-955,-17868,2188,-6650,35.8528,-159.941
302,-1,292,-756,-637,-17252,1084,-5110,53.2912,-138.863
303,-1,287,-1066,-1632,-18354,1120,-4508,72.0884,-136.09
304,-1,97,-1389,-1643,-19174,896,-2692,91.6437,-125.598
305,-1,98,-1563,-1542,-19182,56,-630,102.107,-107.178
306,-1,449,-1577,-1816,-17384,-1176,1308,102.869,-90.1601
307,1,890,-1244,-1622,-13854,-742,3282,82.587,-51.3785
308,1,1292,-813,-981,-11716,-1574,3118,56.3973,-23.6781
309,1,1796,-341,-1083,-11066,-2180,1202,27.7258,25.2025
310,1,2006,36,-1627,-9816,-4594,-1088,-11.5749,18.7195
311,1,1760,328,-1730,-9014,-8096,-3078,-29.202,-31.9939
312,1,1358,132,-1405,-8854,-9626,-6400,-17.0692,-7.29987
313,1,914,312,-1256,-8866,-12772,-8384,-27.8642,-20.3696
314,-1,711,202,-1565,-8406,-14548,-9866,-4.50006,-26.294
315,-1,373,-32,-1122,-8766,-15558,-10528,9.94545,-26.7605
316,-1,134,131,-222,-7278,-16618,-8642,0.230467,-19.0699
317,-1,5,-42,15,-5574,-15730,-7034,11.0555,0.285741
318,-1,0,33,-71,-5400,-14624,-6512,-9.7028,28.7592
319,-1,10,84,-266,-5296,-14228,-6072,-12.5343,42.3607
320,-1,22,196,-146,-5364,-15200,-5676,-2.62859,53.4759
321,-1,171,198,-388,-6186,-14276,-5710,-2.5104,41.5171
322,-1,363,298,-716,-5104,-14892,-4520,-24.7973,46.6458
323,-1,588,519,-1388,-3468,-14232,-4686,-37.9462,54.733
324,-1,603,181,-1236,-3562,-11930,-5544,-17.0166,102.252
325,-1,457,216,-1576,-1558,-13156,-4700,-18.7688,159.588
326,-1,182,21,71,-2178,-17954,-5218,-6.52248,192.713
327,-1,116,4,123,-3102,-17084,-6070,-5.16537,201.641
328,-1,153,-2,-332,-3036,-17014,-5148,11.9804,219.545
329,-1,228,116,380,-992,-18718,-2676,5.16283,247.078
330,-1,230,-30,536,-2178,-18452,-3126,14.397,253.645
331,-1,191,4,677,-2984,-15096,-2832,12.6231,277.818
332,-1,147,-6,784,-3858,-13796,-2252,13.4978,299.371
333,-1,8,-66,681,-4844,-13814,-2552,17.3839,352.925
334,-1,137,200,811,-3828,-15418,-2504,1.42091,369.425
335,-1,359,314,567,-5174,-14900,-3520,-21.7828,404.342
336,-1,455,329,335,-5858,-14312,-4316,-22.5099,415.596
337,-1,435,122,55,-7224,-14208,-5174,-9.74636,403.056
338,-1,357,28,80,-7468,-14916,-5208,-3.88281,422.089
339,-1,143,-24,-47,-7544,-14972,-5376,15.8774,404.45
340,-1,79,-89,65,-7478,-15470,-5248,19.9653,418.234
341,-1,85,121,103,-6888,-14436,-5132,7.30122,419.558
342,-1,85,-81,-32,-6144,-14494,-4238,19.779,417.859
343,-1,192,-56,-321,-6004,-14962,-4052,18.4157,414.527
344,-1,247,4,-456,-5076,-12962,-4338,14.9441,428.272
345,-1,231,47,-1092,-3656,-10120,-4642,-3.91192,460.474
346,-1,146,109,-83,-5432,-21584,-4654,-7.52216,470.135
347,-1,155,-102,-374,-6122,-16428,-5112,21.9511,463.814
348,-1,247,-105,-230,-4970,-16742,-4164,22.3104,477.703
349,-1,332,-75,104,-3486,-16454,-3394,20.7,491.695
350,-1,286,-27,210,-3260,-15082,-3398,17.9942,530.866
351,-1,219,-2,-19,-3234,-14486,-2794,16.6871,534.879
352,-1,131,52,-29,-3340,-14990,-2866,-2.85816,552.07
353,-1,79,8,104,-3978,-15820,-3032,0.0124503,566.092
354,-1,48,-38,50,-4624,-15878,-3424,19.4438,579.146
355,-1,26,-52,-11,-4618,-15848,-3068,20.4566,591.385
356,-1,21,-67,-6,-4020,-15884,-2956,21.5449,601.598
357,-1,14,-77,275,-4002,-16290,-3554,22.3245,632.103
358,-1,0,51,513,-4500,-17760,-5186,14.6703,644.998
359,-1,13,-126,1189,-4888,-18120,-6242,25.5972,648.14
360,-1,160,-217,2015,-4832,-16370,-6644,31.2775,693.875
361,-1,410,-500,2202,-6810,-15586,-9068,48.5977,715.718
362,1,804,-722,2487,-8160,-13810,-9312,62.1507,738.134
363,1,961,-1329,2258,-10066,-12540,-9390,99.1119,729.835
364,1,1161,-1266,1940,-9966,-9862,-7590,95.2157,753.271
365,1,1251,-1540,1916,-10062,-9404,-5428,111.857,751.473
366,1,1219,-1292,1861,-10300,-8846,-2582,96.6551,720.328
367,1,1032,-745,1043,-10232,-7312,-476,63.2196,714.831
368,-1,540,-465,440,-10420,-8344,2076,46.0563,656.256
369,-1,150,67,257,-10776,-7598,2544,-2.94575,626.54
370,-1,508,445,-91,-11550,-7474,2060,-26.1144,569.034
371,1,1024,1114,102,-12698,-6076,-92,-67.0551,532.309
372,1,1474,926,54,-16142,-4812,-2132,-55.839,520.794
373,1,1508,702,156,-17864,-4462,-2758,-42.4735,527.25
374,1,1372,463,301,-18422,-4074,-2450,-28.2041,511.051
375,1,1343,170,181,-18650,-3746,-2218,-10.6438,475.472
376,1,1342,203,335,-18370,-2672,-2132,3.51448,476.679
377,1,1336,-30,275,-18434,-2776,-1694,17.4298,461.743
378,1,1277,6,433,-17676,-2096,-1272,14.9687,438.59
379,1,1241,-259,410,-15680,-1042,-148,30.9236,441.222
380,1,1074,67,500,-14812,-812,-326,10.8704,457.592
381,-1,759,-88,852,-14686,340,-8,20.1512,467.893
382,-1,488,11,761,-14498,700,-146,13.9513,464.799
383,-1,315,99,428,-14612,762,50,-8.0419,480.588
384,-1,69,291,648,-14420,204,-72,-19.9034,504.751
385,-1,113,236,742,-14372,-12,-854,-16.699,490.725
386,-1,226,589,651,-14490,-324,-1670,-38.371,477.702
387,-1,115,584,535,-15332,638,-3504,-38.2343,442.9
388,-1,11,528,256,-15864,1564,-4834,-34.9988,439.862
389,-1,131,376,84,-16932,1100,-5320,-25.9375,423.614
390,-1,249,275,-57,-16550,402,-4836,-19.9699,387.261
391,-1,372,246,135,-16368,50,-4586,-1.92087,366.263
392,-1,474,202,99,-16292,-344,-4478,0.584232,355.474
393,-1,585,154,80,-16680,-270,-4640,3.32371,334.068
394,-1,651,81,217,-16714,620,-4850,-8.87356,321.021
395,-1,714,32,480,-16426,2104,-5030,-6.05909,310.909
396,-1,701,-37,431,-16164,3456,-5396,14.4475,304.772
397,-1,729,93,630,-15824,4454,-5996,6.36851,286.409
398,-1,651,-364,309,-15762,4976,-5394,34.0835,297.168
399,-1,628,-306,52,-15302,4636,-5414,30.4097,282.806
400,-1,504,-355,-300,-15826,3286,-5268,33.2437,283.389
401,-1,486,-200,-541,-16272,2720,-4800,23.6256,273.958
402,-1,345,-169,-243,-16200,1600,-3940,21.5712,280.75
403,-1,313,-119,47,-16170,142,-3426,18.3599,261.06
404,-1,218,-357,151,-15862,454,-2972,32.7186,264.315
405,-1,225,-312,5,-15306,1378,-3118,29.8377,254.39
406,-1,183,-281,261,-15200,2172,-2904,27.8133,245.846
407,-1,191,44,239,-14480,2924,-2238,7.8849,242.766
408,-1,232,126,150,-14218,3422,-2354,2.78273,229.082
409,-1,248,-35,126,-14350,3416,-2242,12.4941,226.846
410,-1,255,50,97,-14284,3936,-2668,-9.25382,242.41
411,-1,177,85,11,-14734,3768,-2526,-11.5007,227.054
412,-1,92,122,-21,-15090,3708,-2556,-13.8777,224.868
413,-1,32,110,1,-15778,2626,-2506,-13.2847,233.283
414,-1,30,66,126,-16376,1420,-2586,-10.7557,204.317
415,-1,130,1,230,-16608,1534,-3094,-6.95058,181.055
416,-1,308,-27,297,-16668,2594,-2990,11.0614,157.18
417,-1,414,-96,358,-16116,3132,-3270,15.1274,158.664
418,-1,476,-101,171,-15632,4252,-3844,15.3061,145.73
419,-1,497,-13,177,-13982,7524,-4798,9.86438,134.584
420,-1,373,66,49,-13278,10442,-7068,-11.4691,168.278
421,-1,163,9,-745,-13364,15158,-10478,8.41447,251.7
422,1,1673,-329,-2228,-13710,18338,-15802,28.9569,419.046
423,1,3803,-703,-3507,-10604,14142,-19300,51.7841,571.198
424,1,6229,-827,-3372,-7938,4696,-23628,59.4419,702.603
425,1,7405,-782,-1906,-9502,-18118,-16510,56.7425,648.721
426,1,6825,-196,-475,-9456,-24684,-9540,21.0545,481.597
427,1,4828,-327,53,-10752,-20588,-8022,29.0446,348.292
428,1,2711,-263,128,-11764,-15758,-6538,25.1122,267.795
429,1,1166,96,56,-11562,-13656,-5862,-13.2639,184.859
430,-1,219,265,253,-13530,-12162,-6490,-23.6477,155.588
431,-1,376,282,454,-15208,-8854,-6566,-24.8102,132.897
432,-1,728,181,354,-15870,-8392,-6404,-2.33203,103.005
433,1,1209,57,466,-16022,-10652,-5884,-11.38,45.6079
434,1,1778,37,446,-15680,-9866,-6056,-10.2931,6.2123
435,1,2311,-82,1319,-16054,-10192,-6506,13.2835,-17.0822
436,1,2743,-265,1403,-15598,-6690,-6724,24.3126,-54.8422
437,1,2873,24,1808,-14394,-4122,-4858,6.59823,-36.3506
438,1,3120,102,1311,-13232,-716,-5226,1.78535,-75.434
439,1,3192,-50,688,-13018,3006,-4388,11.0031,-76.2774
440,1,3320,221,1252,-11990,5182,-5272,-5.54014,-63.277
441,1,2942,-78,683,-13790,8882,-6088,12.6185,-10.9074
442,1,2472,14,732,-13870,6524,-5588,6.93371,3.6702
443,1,2044,-54,217,-12926,8968,-5940,11.0332,7.25296
444,1,1717,196,557,-10990,11286,-7068,-20.6613,46.4882
445,1,1076,365,-699,-12866,18164,-11850,-31.0068,120.343
446,-1,635,-63,-3289,-13000,28928,-21188,11.5093,336.195
447,1,3804,-549,-4401,-7446,21346,-30120,41.2607,648.389
448,1,7230,-439,-5216,-1302,6296,-32768,34.8488,790.867
449,1,8834,134,-2938,-2130,-27250,-21618,0.17674,676.785
450,1,7552,-298,-1405,-7014,-29780,-17390,26.6347,460.912
451,1,4929,-197,-95,-8926,-27094,-14786,20.5328,343.332
452,1,2308,-571,783,-11328,-22316,-11772,43.319,211.664
453,1,825,-323,733,-11082,-11578,-8872,28.1837,179.887
454,-1,213,-19,641,-11994,-9770,-7452,9.60624,137.601
455,-1,795,-32,1033,-14432,-7946,-8212,10.2855,83.6251
456,1,1310,-75,418,-14584,-6038,-8278,12.7899,73.9416
457,1,1628,59,668,-15652,-8802,-7304,4.47127,61.1709
458,1,1897,61,1062,-15030,-7850,-7314,4.22143,15.1472
459,1,2236,-282,872,-15244,-6544,-7344,25.0016,-8.14601
460,1,2630,-268,855,-15120,-6244,-6472,24.017,-29.8394
461,1,2765,-256,451,-15304,-4630,-6092,23.1489,-28.7446
462,1,2821,-254,790,-15678,-3092,-5354,22.8794,-38.2612
463,1,2772,88,839,-14910,-1006,-4884,1.90282,-39.8451
464,1,2812,-30,879,-13986,862,-4488,9.00327,-52.5532
465,1,2633,23,831,-13776,3048,-3554,-10.7782,-17.9896
466,1,2334,184,561,-13206,3646,-3210,-4.19995,5.60812
467,1,1840,117,185,-14426,4414,-3096,-16.68,27.8683
468,1,1339,187,234,-14144,3242,-1800,-4.57688,63.0253
469,1,1165,159,357,-14336,2218,-1734,-2.96581,24.9453
470,1,1243,159,1020,-13362,1358,-2834,-19.4939,3.31145
471,1,1744,559,1181,-12126,6374,-8584,-43.908,-35.1282
472,1,1326,-438,-2358,-17438,32511,-19652,33.1648,89.2505
473,1,1151,-879,-3011,-11388,27088,-25900,60.0486,464.774
474,1,4794,-707,-3405,-6954,13800,-27426,49.6818,648.932
475,1,7657,-267,-3631,-3762,-10036,-23404,23.0648,656.19
476,1,7417,-297,-1922,-9006,-25360,-14258,24.9464,451.472
477,1,5639,-205,-674,-9756,-22516,-12244,19.3646,348.732
478,1,3425,-570,-62,-10992,-19438,-10082,41.6084,262.149
479,1,1979,57,-247,-10346,-15136,-9178,3.38354,195.212
480,1,909,114,49,-12838,-15478,-9014,-0.159105,155.406
481,-1,213,-68,396,-12728,-13486,-7136,10.8747,117.528
482,-1,264,254,228,-12358,-9418,-6106,-8.81072,86.6976
483,-1,640,239,473,-14498,-8036,-6338,-24.4716,62.4916
484,1,1009,151,427,-14582,-5864,-6352,-2.75521,38.9223
485,1,1220,42,629,-15222,-5638,-6166,-12.7017,31.7221
486,1,1306,-51,526,-15350,-6446,-6006,9.30023,28.9957
487,1,1378,-85,614,-15114,-8346,-5476,11.249,7.27948
488,1,1710,-7,589,-14862,-10592,-4956,6.37708,-46.448
489,1,2220,18,1102,-14568,-11246,-3776,-11.7154,-80.2227
490,1,2948,8,1362,-13250,-10316,-3712,-11.1692,-137.991
491,1,3764,543,1900,-12720,-6566,-5494,-43.8348,-203.69
492,1,4537,878,2393,-10568,-874,-8172,-64.2361,-222.111
493,1,4635,818,2126,-10476,8154,-9438,-60.5449,-150.995
494,1,3939,633,909,-11244,14182,-10126,-49.2512,-68.8473
495,1,2507,275,-234,-12166,18022,-15338,-27.434,44.4221
496,-1,397,-1113,-2790,-17588,25864,-22750,73.4855,242.68
497,1,2827,-1351,-3479,-9736,18020,-25124,88.0475,531.412
498,1,5783,-1237,-3597,-8270,-868,-23538,81.1826,603.02
499,1,7241,-1075,-2829,-7102,-15180,-14964,71.4189,529.967
500,1,6298,-547,-1666,-7642,-22164,-9926,39.3176,383.137
501,1,4388,-140,-1002,-8850,-20202,-8766,14.5562,276.368
502,1,2480,70,-389,-9446,-16900,-7536,1.78857,199.009
503,1,1249,-22,-341,-10856,-14672,-7220,7.3928,169.741
504,-1,455,21,-27,-12050,-12258,-6572,-11.7325,136.628
505,-1,106,110,248,-12086,-11974,-5972,-17.1984,119.3
506,-1,118,191,282,-12380,-11790,-5516,-5.72088,109.837
507,-1,245,173,462,-12892,-9666,-5604,-4.68437,92.9632
508,-1,493,102,872,-13616,-9032,-5584,-16.8989,67.2607
509,-1,791,94,693,-13460,-8764,-5426,-16.4846,46.5853
510,1,976,87,678,-13976,-7346,-5344,-16.1443,48.4591
511,1,1257,82,511,-14688,-8660,-5064,-15.9447,3.38547
512,1,1540,52,750,-15414,-9840,-5272,-14.2397,-21.0825
513,1,2009,-1,1139,-15064,-9290,-5250,5.34261,-55.1738
514,1,2359,-8,1376,-15200,-8960,-3818,5.65367,-79.0715
515,1,2697,9,1402,-13850,-5016,-3688,-11.9197,-98.2307
516,1,2878,177,1590,-12128,-3382,-1806,-5.7213,-97.8444
517,1,3107,601,1391,-9480,-1602,-1576,-47.9771,-119.884
518,1,3396,1098,1069,-10090,1142,-5318,-78.2336,-142.868
519,1,3635,947,873,-12030,6908,-10328,-69.0305,-133.106
520,1,3074,725,494,-15172,11354,-13734,-55.5869,-19.6932
521,1,1681,223,-568,-18500,15760,-17682,-8.70333,110.321
522,-1,576,-863,-1862,-17826,16698,-18722,57.3446,267.703
523,1,2935,-1064,-1974,-14028,10274,-18848,69.5383,402.096
524,1,4656,-902,-2362,-12716,-324,-14980,59.633,409.988
525,1,5174,-681,-2575,-11226,-8162,-10472,46.171,359.853
526,1,4485,-656,-2066,-11476,-16002,-6338,44.6492,277.988
527,1,3319,-775,-791,-11250,-19372,-3858,51.9106,201.33
528,1,2088,-504,-546,-10568,-16658,-2782,35.4089,140.486
529,1,1119,-296,131,-11194,-14406,-2724,22.728,106.844
530,-1,540,83,117,-12328,-11824,-2924,-0.41319,99.4096
531,-1,211,-21,115,-12098,-10576,-2628,5.90357,81.4288
532,-1,39,92,150,-12586,-10834,-2686,-17.4876,43.1444
533,-1,321,256,251,-12226,-11466,-2844,-27.5118,29.9932
534,-1,777,551,361,-12232,-13112,-2818,-45.5202,-20.0542
535,1,1240,621,496,-13438,-13042,-3024,-49.8407,-44.5407
536,1,1935,768,1083,-12766,-11838,-3150,-58.8312,-101.33
537,1,2566,653,1092,-12982,-8474,-3730,-51.8482,-140.813
538,1,3340,1132,931,-12746,-6504,-5214,-81.0711,-190.185
539,1,3976,1546,961,-12414,-4658,-7230,-106.312,-220.858
540,1,4246,1473,2027,-13182,-618,-10870,-101.873,-193.796
541,1,3870,743,1808,-15126,5166,-11858,-57.4265,-129.293
542,1,2680,739,1658,-15540,9908,-13812,-57.2549,-16.7101
543,1,1114,68,-8,-17490,16594,-16130,-16.4681,87.7321
544,1,935,-857,-1386,-15914,17064,-16860,56.3139,239.37
545,1,2898,-850,-1411,-12656,6814,-14816,55.8964,341.785
546,1,4330,-795,-1626,-12516,-990,-10974,52.5522,342.003
547,1,4643,-582,-942,-12638,-7110,-6794,39.5669,295.268
548,1,3995,-119,-1350,-12690,-11118,-4748,11.3354,221.658
549,1,2975,-143,-1025,-14522,-14678,-3338,12.7437,149.929
550,1,1938,-171,6,-15488,-14034,-2672,14.3669,95.0397
551,1,1138,-138,83,-14850,-11494,-2052,12.2897,60.6196
552,-1,518,-254,1,-13700,-10244,-880,19.3312,23.7092
553,-1,35,68,29,-12500,-10666,-52,-16.7608,-29.8297
554,-1,594,152,182,-12664,-10566,-498,-21.8804,-60.9857
555,1,1214,253,146,-14422,-9604,-1930,-28.0865,-110.533
556,1,1792,550,790,-14696,-9406,-2072,-46.2478,-143.825
557,1,2342,443,1318,-14400,-7938,-2914,-39.7625,-172.901
558,1,2630,527,1700,-13976,-3030,-4370,-44.907,-173.565
559,1,2806,874,1821,-12956,650,-6116,-66.0525,-182.886
560,1,2839,152,1098,-15282,5486,-8692,-22.0824,-187.441
561,1,2402,379,700,-14492,8412,-8434,-35.9513,-102.826
562,1,1791,72,218,-16380,7810,-9696,-17.3135,-86.7473
563,1,905,120,161,-16002,8486,-9532,-3.84601,-25.4803
564,-1,387,-364,-339,-15342,10644,-9108,25.6155,-9.66885
565,-1,381,-482,-1125,-15280,11888,-10340,32.7599,54.6704
566,1,1334,-689,-1898,-14604,11804,-10474,45.3484,135.932
567,1,2680,-1216,-2762,-13410,9190,-12326,77.4788,227.315
568,1,4093,-1587,-2213,-11254,-28,-11898,100.153,311.618
569,1,5092,-1558,-1616,-11480,-10952,-9302,98.4226,322.816
570,1,4960,-929,-1180,-9498,-17948,-3210,60.1601,214.558
571,1,3894,-578,-463,-10376,-20054,-2310,38.8186,129.571
572,1,2322,-130,73,-11260,-16568,-2574,11.5347,48.2403
573,1,1243,84,-76,-11608,-14462,-1500,-1.49154,26.1622
574,-1,462,11,96,-12320,-13058,-1228,-13.5016,-24.7081
575,-1,45,90,255,-13094,-9788,-1674,-18.338,-42.8214
576,-1,233,119,153,-14116,-6774,-2084,-20.1541,-44.2929
577,-1,269,54,46,-14906,-5468,-2142,-16.2601,-22.508
578,-1,149,17,10,-14490,-6178,-1480,-14.0591,-14.708
579,-1,40,59,-19,-13968,-6906,-1398,-16.6577,-17.7785
580,-1,5,75,23,-14434,-7716,-1550,-17.6829,-39.4913
581,-1,22,48,31,-14486,-7526,-1500,-16.0858,-45.0984
582,-1,53,24,0,-14546,-7290,-1878,-14.6717,-49.4918
583,-1,70,4,57,-14538,-7102,-1794,-13.4995,-52.4824
584,-1,77,8,0,-14596,-7228,-1460,2.67132,-56.2062
585,-1,75,7,27,-14040,-7056,-1262,-13.7616,-57.7466
586,-1,74,19,37,-14380,-7208,-1414,-14.5324,-60.682
587,-1,55,10,13,-14238,-6944,-1472,-14.0169,-60.3233
588,-1,41,13,18,-14618,-7190,-1644,2.21927,-63.6864
589,-1,24,12,20,-14386,-7066,-1212,2.24322,-65.9602
590,-1,39,32,16,-13974,-7436,-1244,-15.4628,-70.7776
591,-1,52,31,51,-14334,-7188,-1440,-15.4342,-73.1889
592,-1,73,40,7,-14422,-7254,-1620,-16.0163,-76.9458
593,-1,103,60,-51,-14382,-7348,-1426,-17.2661,-67.4787
594,-1,151,67,-7,-14292,-7668,-1452,-17.7189,-73.0489
595,-1,209,99,25,-14168,-7838,-1528,-19.6905,-94.5696
596,-1,270,124,38,-13798,-8398,-1850,-21.2224,-100.852
597,-1,279,162,196,-13934,-9596,-1826,-7.08699,-96.1449
598,-1,405,156,144,-14140,-10160,-2148,-6.7375,-122.403
599,-1,570,107,421,-14702,-10320,-2044,-20.2444,-137.419
600,-1,744,101,478,-14670,-9430,-1942,-19.9069,-135.681
601,1,975,195,630,-14906,-8824,-1382,-9.20946,-173.785
602,1,1220,228,467,-15392,-7544,-1278,-11.269,-192.254
603,1,1476,241,445,-15296,-5592,-1074,-12.1047,-193.708
604,1,1608,231,633,-15950,-3022,-1330,-11.5559,-210.769
605,1,1712,165,509,-15766,-1544,-1244,-7.58563,-224.783
606,1,1767,217,611,-14998,-868,-766,-10.7862,-216.25
607,1,1767,356,460,-14314,248,-1148,-35.7316,-220.163
608,1,1700,260,689,-14322,1234,-1166,-29.8823,-218.99
609,1,1735,535,880,-14340,4896,-2262,-46.6517,-227.751
610,1,1414,341,228,-14646,8386,-4448,-34.83,-167.05
611,-1,769,-791,-1652,-17652,17638,-9532,50.5574,-96.3205
612,1,946,-1530,-1834,-15550,13016,-9872,95.5742,88.8578
613,1,2757,-1004,-1337,-13424,982,-6640,63.5155,169.265
614,1,4018,-689,-1715,-12366,-5622,-4198,44.3505,132.917
615,1,4040,-368,-1438,-9876,-10620,-2532,24.8909,102.163
